(277,235)
(278,234)
(279,233)
(280,232)
(281,231)
(282,230)
(283,229)
(284,228)
(285,227)
(286,226)
(287,225)
(288,224)
(289,223)
(290,222)
(291,221)
(292,220)
(293,219)
(294,218)
(295,217)
(296,216)
(297,215)
(298,214)
(299,213)
(300,212)
(301,211)
(302,210)
(303,209)
(304,208)
(305,207)
(306,206)
(307,205)
(308,204)
(309,203)
(310,202)
(311,201)
(312,200)
(313,199)
(314,198)
(315,197)
(316,196)
(317,195)
(318,194)
(319,193)
(320,192)
(321,191)
(322,190)
(323,189)
(324,188)
(325,187)
(326,186)
(327,185)
(328,184)
(329,183)
(330,182)
(331,181)
(332,180)
(333,179)
(334,178)
(335,177)
(336,176)
(337,175)
(338,174)
(339,173)
(340,172)
(341,171)
(342,170)
(343,169)
(344,168)
(345,167)
(346,166)
(347,165)
(348,164)
(349,163)
(350,162)
(351,161)
(352,160)
(353,159)
(354,158)
(355,157)
(356,156)
(357,155)
(358,154)
(359,153)
(360,152)
(361,151)
(362,150)
(363,149)
(364,148)
(365,147)
(366,146)
(367,145)
(368,144)
(369,143)
(370,142)
(371,141)
(372,140)
(373,139)
(374,138)
(375,137)
(376,136)
(377,135)
(378,134)
(379,133)
(380,132)
(381,131)
(382,130)
(383,129)
(384,128)
(385,127)
(386,126)
(387,125)
(388,124)
(389,123)
(390,122)
(391,121)
(392,120)
(393,119)
(394,118)
(395,117)
(396,116)
(397,115)
(398,114)
(399,113)
(400,112)
(401,111)
(402,110)
(403,109)
(404,108)
(405,107)
(406,106)
(407,105)
(408,104)
(409,103)
(410,102)
(411,101)
(412,100)
(413,611)
(414,610)
(415,609)
(416,608)
(417,607)
(418,606)
(419,605)
(420,604)
(421,603)
(422,602)
(423,601)
(424,600)
(425,599)
(426,598)
(427,597)
(428,596)
(429,595)
(430,594)
(431,593)
(432,592)
(433,591)
(434,590)
(435,589)
(436,588)
(437,587)
(438,586)
(439,585)
(440,584)
(441,583)
(442,582)
(443,581)
(444,580)
(445,579)
(446,578)
(447,577)
(448,576)
(449,575)
(450,574)
(451,573)
(452,572)
(453,571)
(454,570)
(455,569)
(456,568)
(457,567)
(458,566)
(459,565)
(460,564)
(461,563)
(462,562)
(463,561)
(464,560)
(465,559)
(466,558)
(467,557)
(468,556)
(469,555)
(470,554)
(471,553)
(472,552)
(473,551)
(474,550)
(475,549)
(476,548)
(477,547)
(478,546)
(479,545)
(480,544)
(481,543)
(482,542)
(483,541)
(484,540)
(485,539)
(486,538)
(487,537)
(488,536)
(489,535)
(490,534)
(491,533)
(492,532)
(493,531)
(494,530)
(495,529)
(496,528)
(497,527)
(498,526)
(499,525)
(500,524)
(501,523)
(502,522)
(503,521)
(504,520)
(505,519)
(506,518)
(507,517)
(508,516)
(509,515)
(510,514)
(511,513)
(512,512)
(513,511)
(514,510)
(515,509)
(516,508)
(517,507)
(518,506)
(519,505)
(520,504)
(521,503)
(522,502)
(523,501)
(524,500)
(525,499)
(526,498)
(527,497)
(528,496)
(529,495)
(530,494)
(531,493)
(532,492)
(533,491)
(534,490)
(535,489)
(536,488)
(537,487)
(538,486)
(539,485)
(540,484)
(541,483)
(542,482)
(543,481)
(544,480)
(545,479)
(546,478)
(547,477)
(548,476)
(549,475)
(550,474)
(551,473)
(552,472)
(553,471)
(554,470)
(555,469)
(556,468)
(557,467)
(558,466)
(559,465)
(560,464)
(561,463)
(562,462)
(563,461)
(564,460)
(565,459)
(566,458)
(567,457)
(568,456)
(569,455)
(570,454)
(571,453)
(572,452)
(573,451)
(574,450)
(575,449)
(576,448)
(577,447)
(578,446)
(579,445)
(580,444)
(581,443)
(582,442)
(583,441)
(584,440)
(585,439)
(586,438)
(587,437)
(588,436)
(589,435)
(590,434)
(591,433)
(592,432)
(593,431)
(594,430)
(595,429)
(596,428)
(597,427)
(598,426)
(599,425)
(600,424)
(601,423)
(602,422)
(603,421)
(604,420)
(605,419)
(606,418)
(607,417)
(608,416)
(609,415)
(610,414)
(611,413)
