(378,134)
(379,133)
(380,132)
(381,131)
(382,130)
(383,129)
(384,128)
(385,127)
(386,126)
(387,125)
(388,124)
(389,123)
(390,122)
(391,121)
(392,120)
(393,119)
(394,118)
(395,117)
(396,116)
(397,115)
(398,114)
(399,113)
(400,112)
(401,111)
(402,110)
(403,109)
(404,108)
(405,107)
(406,106)
(407,105)
(408,104)
(409,103)
(410,102)
(411,101)
(412,100)
(413,99)
(414,98)
(415,97)
(416,96)
(417,95)
(418,94)
(419,93)
(420,92)
(421,91)
(422,90)
(423,89)
(424,88)
(425,87)
(426,86)
(427,85)
(428,84)
(429,83)
(430,82)
(431,81)
(432,80)
(433,79)
(434,78)
(435,77)
(436,76)
(437,75)
(438,74)
(439,73)
(440,72)
(441,71)
(442,70)
(443,69)
(444,68)
(445,67)
(446,66)
(447,65)
(448,64)
(449,63)
(450,62)
(451,61)
(452,60)
(453,59)
(454,58)
(455,57)
(456,56)
(457,55)
(458,54)
(459,53)
(460,52)
(461,51)
(462,50)
(463,49)
(464,48)
(465,47)
(466,46)
(467,45)
(468,44)
(469,43)
(470,42)
(471,41)
(472,40)
(473,39)
(474,38)
(475,549)
(476,548)
(477,547)
(478,546)
(479,545)
(480,544)
(481,543)
(482,542)
(483,541)
(484,540)
(485,539)
(486,538)
(487,537)
(488,536)
(489,535)
(490,534)
(491,533)
(492,532)
(493,531)
(494,530)
(495,529)
(496,528)
(497,527)
(498,526)
(499,525)
(500,524)
(501,523)
(502,522)
(503,521)
(504,520)
(505,519)
(506,518)
(507,517)
(508,516)
(509,515)
(510,514)
(511,513)
(512,512)
(513,511)
(514,510)
(515,509)
(516,508)
(517,507)
(518,506)
(519,505)
(520,504)
(521,503)
(522,502)
(523,501)
(524,500)
(525,499)
(526,498)
(527,497)
(528,496)
(529,495)
(530,494)
(531,493)
(532,492)
(533,491)
(534,490)
(535,489)
(536,488)
(537,487)
(538,486)
(539,485)
(540,484)
(541,483)
(542,482)
(543,481)
(544,480)
(545,479)
(546,478)
(547,477)
(548,476)
(549,475)
