(399,625)
(400,624)
(401,623)
(402,622)
(403,621)
(404,620)
(405,619)
(406,618)
(407,617)
(408,616)
(409,615)
(410,614)
(411,613)
(412,612)
(413,611)
(414,610)
(415,609)
(416,608)
(417,607)
(418,606)
(419,605)
(420,604)
(421,603)
(422,602)
(423,601)
(424,600)
(425,599)
(426,598)
(427,597)
(428,596)
(429,595)
(430,594)
(431,593)
(432,592)
(433,591)
(434,590)
(435,589)
(436,588)
(437,587)
(438,586)
(439,585)
(440,584)
(441,583)
(442,582)
(443,581)
(444,580)
(445,579)
(446,578)
(447,577)
(448,576)
(449,575)
(450,574)
(451,573)
(452,572)
(453,571)
(454,570)
(455,569)
(456,568)
(457,567)
(458,566)
(459,565)
(460,564)
(461,563)
(462,562)
(463,561)
(464,560)
(465,559)
(466,558)
(467,557)
(468,556)
(469,555)
(470,554)
(471,553)
(472,552)
(473,551)
(474,550)
(475,549)
(476,548)
(477,547)
(478,546)
(479,545)
(480,544)
(481,543)
(482,542)
(483,541)
(484,540)
(485,539)
(486,538)
(487,537)
(488,536)
(489,535)
(490,534)
(491,533)
(492,532)
(493,531)
(494,530)
(495,529)
(496,528)
(497,527)
(498,526)
(499,525)
(500,524)
(501,523)
(502,522)
(503,521)
(504,520)
(505,519)
(506,518)
(507,517)
(508,516)
(509,515)
(510,514)
(511,513)
(512,512)
(513,511)
(514,510)
(515,509)
(516,508)
(517,507)
(518,506)
(519,505)
(520,504)
(521,503)
(522,502)
(523,501)
(524,500)
(525,499)
(526,498)
(527,497)
(528,496)
(529,495)
(530,494)
(531,493)
(532,492)
(533,491)
(534,490)
(535,489)
(536,488)
(537,487)
(538,486)
(539,485)
(540,484)
(541,483)
(542,482)
(543,481)
(544,480)
(545,479)
(546,478)
(547,477)
(548,476)
(549,475)
(550,474)
(551,473)
(552,472)
(553,471)
(554,470)
(555,469)
(556,468)
(557,467)
(558,466)
(559,465)
(560,464)
(561,463)
(562,462)
(563,461)
(564,460)
(565,459)
(566,458)
(567,457)
(568,456)
(569,455)
(570,454)
(571,453)
(572,452)
(573,451)
(574,450)
(575,449)
(576,448)
(577,447)
(578,446)
(579,445)
(580,444)
(581,443)
(582,442)
(583,441)
(584,440)
(585,439)
(586,438)
(587,437)
(588,436)
(589,435)
(590,434)
(591,433)
(592,432)
(593,431)
(594,430)
(595,429)
(596,428)
(597,427)
(598,426)
(599,425)
(600,424)
(601,423)
(602,422)
(603,421)
(604,420)
(605,419)
(606,418)
(607,417)
(608,416)
(609,415)
(610,414)
(611,413)
(612,412)
(613,411)
(614,410)
(615,409)
(616,408)
(617,407)
(618,406)
(619,405)
(620,404)
(621,403)
(622,402)
(623,401)
(624,400)
(625,399)
(626,398)
(627,397)
(628,396)
(629,395)
(630,394)
(631,393)
(632,392)
(633,391)
(634,390)
(635,389)
(636,388)
(637,387)
(638,386)
(639,385)
(640,384)
(641,383)
(642,382)
(643,381)
(644,380)
(645,379)
(646,378)
(647,377)
(648,376)
(649,375)
(650,374)
(651,373)
(652,372)
(653,371)
(654,370)
(655,369)
(656,368)
(657,367)
(658,366)
(659,365)
(660,364)
(661,363)
(662,362)
(663,361)
(664,360)
(665,359)
(666,358)
(667,357)
(668,356)
(669,355)
(670,354)
(671,353)
(672,352)
(673,351)
(674,350)
(675,349)
(676,348)
(677,347)
(678,346)
(679,345)
(680,344)
(681,343)
(682,342)
(683,341)
(684,340)
(685,339)
(686,338)
(687,337)
(688,336)
(689,335)
(690,334)
(691,333)
(692,332)
(693,331)
(694,330)
(695,329)
(696,328)
(697,327)
(698,326)
(699,325)
(700,324)
(701,323)
(702,322)
(703,321)
(704,320)
(705,319)
(706,318)
(707,317)
(708,316)
(709,315)
(710,314)
(711,313)
(712,312)
(713,311)
(714,310)
(715,309)
(716,308)
(717,307)
(718,306)
(719,305)
(720,304)
(721,303)
(722,302)
(723,301)
(724,300)
(725,299)
(726,298)
(727,297)
(728,296)
(729,295)
(730,294)
(731,293)
(732,292)
(733,291)
(734,290)
(735,289)
(736,288)
(737,287)
(738,286)
(739,285)
(740,284)
(741,283)
(742,282)
(743,281)
(744,280)
(745,279)
(746,278)
(747,277)
(748,276)
(749,275)
(750,274)
(751,273)
(752,272)
(753,271)
(754,270)
(755,269)
(756,268)
(757,267)
(758,266)
(759,265)
(760,264)
(761,263)
(762,262)
(763,261)
(764,260)
(765,259)
(766,258)
(767,257)
(768,256)
(769,255)
(770,254)
(771,253)
(772,252)
(773,251)
(774,250)
(775,249)
(776,248)
(777,247)
(778,246)
(779,245)
(780,244)
(781,243)
(782,242)
