80
4
16
11 43
12 23
4
16
5 2
6 3
7 6
8 7
9 9
10 12
11 8
12 13
13 4
14 5
15 0
16 1
17 14
18 15
19 10
20 11
7
1 20
2 47
3 78
17 23
18 43
19 47
20 47
4
16
5 0
6 1
7 4
8 5
9 2
10 3
11 6
12 7
13 8
14 9
15 12
16 13
17 10
18 11
19 14
20 15
7
1 78
2 20
3 47
17 47
18 47
19 23
20 43
4
16
5 0
6 5
7 1
8 4
9 9
10 12
11 8
12 13
13 3
14 2
15 6
16 7
17 11
18 15
19 10
20 14
7
1 78
2 47
3 20
17 47
18 43
19 47
20 23
4
16
5 3
6 2
7 6
8 7
9 10
10 14
11 11
12 15
13 5
14 1
15 0
16 4
17 12
18 13
19 8
20 9
7
1 20
3 78
4 47
9 47
10 23
11 47
12 43
4
16
5 15
6 10
7 11
8 14
9 4
10 0
11 1
12 5
13 3
14 2
15 6
16 7
17 8
18 9
19 12
20 13
7
2 78
3 20
4 47
5 43
6 47
7 47
8 23
4
16
5 10
6 15
7 11
8 14
9 6
10 2
11 3
12 7
13 4
14 5
15 0
16 1
17 9
18 12
19 8
20 13
7
2 20
3 78
4 47
5 47
6 43
7 47
8 23
4
16
5 14
6 11
7 10
8 15
9 12
10 13
11 8
12 9
13 5
14 1
15 0
16 4
17 7
18 2
19 3
20 6
7
2 47
3 78
4 20
5 23
6 47
7 47
8 43
4
16
5 0
6 1
7 4
8 5
9 2
10 3
11 6
12 7
13 8
14 9
15 12
16 13
17 10
18 11
19 14
20 15
7
1 78
2 20
3 47
17 47
18 47
19 23
20 43
4
16
5 7
6 2
7 3
8 6
9 4
10 0
11 1
12 5
13 8
14 9
15 12
16 13
17 11
18 10
19 14
20 15
7
1 20
2 78
3 47
17 47
18 47
19 23
20 43
